Tweet ID,Relevance,Sentiment,Satire,Hate,Direction,Targets,Hope Speech
1579076741058166785,1,2,0,1,1,1,0
1579015696453087232,1,0,0,0,,,0
1578996126724026368,1,2,0,1,1,1,0
1578986068170330112,1,2,0,1,1,1,0
1578979913079455744,1,2,0,1,1,1,0
1578818698160504832,1,0,0,0,,,1
1578769236323074049,1,2,0,1,1,1,0
1578727313038266369,1,2,0,1,1,1,0
1578671099901984770,1,0,0,0,,,1
1578452891391922176,1,1,0,0,,,1
1577280691494350848,1,2,0,1,1,1,0
1577120177795104768,1,0,1,0,,,0
1576942780718333954,1,0,0,0,,,0
1576914679770673152,1,1,0,0,,,1
1576493860435656704,1,0,1,0,,,0
1576493343101837312,1,0,1,0,,,0
1576247147695341568,1,2,0,1,1,2,0
1575861746338004997,1,1,0,0,,,1
1575788086331871232,1,2,0,1,1,2,0
1575492382585282563,1,2,0,1,1,2,1
1575175713258319873,1,0,1,0,,,1
1575093643492622337,1,0,1,0,,,0
1574617842736984072,1,2,0,1,0,,0
1574382616404525058,1,2,0,1,1,1,0
1574369629635760128,1,0,0,0,,,1
1574249119551479808,1,2,0,1,1,2,0
1574231459660963841,1,2,1,0,,,0
1574045916654292994,1,2,0,1,1,1,0
1574007190582607878,1,2,0,1,1,2,0
1573568914713444352,1,1,0,0,,,1
1573525478593396736,1,1,0,0,,,0
1573239597949390850,1,2,0,1,1,1,0
1573000621162397697,1,0,1,0,,,0
1572962518150287360,1,2,0,1,1,2,0
1572387788296982530,1,2,0,1,1,3,0
1572386312581423106,1,2,0,1,0,,0
1572384955505971200,1,2,0,1,1,3,0
1572252471539671042,1,2,0,1,0,,0
1572251631064076290,1,0,0,0,,,0
1572164120241229829,1,1,0,0,,,1
1572076990357995520,1,2,0,0,,,0
1571880585731395586,1,2,0,1,1,1,0
1571651395543273474,1,1,0,0,,,1
1571460556544180227,1,2,0,0,,,0
1571307527211724801,1,1,0,0,,,1
1571157986453913601,1,2,0,1,1,2,0
1571121360897970177,1,2,0,0,,,1
1571093318364434432,1,1,0,0,,,1
1571043434739437568,1,0,0,0,,,1
1570716961671380992,1,2,0,1,1,3,0
1570436332635267073,1,1,0,0,,,1
1570025849566666754,1,1,0,0,,,1
1569780871204413440,1,1,1,0,,,1
1569749560511336449,1,2,0,1,1,2,0
1569599975562313728,1,2,0,1,1,2,0
1569206144815738881,1,0,0,0,,,1
1568982323735179267,1,2,0,1,1,1,0
1568981569037127681,1,2,0,1,1,2,0
1568862191419535362,1,2,0,1,1,2,1
1568849801974022145,1,2,0,1,0,,0
1568593925819998210,1,2,0,1,1,2,0
1568442275604369408,1,2,0,1,1,2,0
1568424270107385857,1,0,0,0,,,0
1568378844276740096,1,0,0,0,,,1
1567821633561280513,1,1,0,0,,,1
1567819557779243011,1,0,1,0,,,0
1567361599450615808,1,0,0,0,,,0
1567112873754742785,1,1,0,0,,,1
1567088472149880834,1,2,1,0,,,0
1567064627334496257,1,2,0,1,1,2,0
1566869259665477632,1,1,0,0,,,1
1566789598616903684,1,0,0,0,,,0
1566646874626752513,1,0,1,0,,,0
1566020714481987585,1,0,0,0,,,0
1565695882586198018,1,1,1,0,,,0
1565580673133514754,1,0,0,0,,,0
1565357066117681153,1,0,0,0,,,0
1565345338319245312,1,2,0,1,1,1,0
1565314520456871939,1,0,0,0,,,0
1565229735810048000,1,0,0,0,,,0
1564907214007336960,1,1,0,0,,,1
1564868266090176521,1,2,0,1,1,1,0
1564867485161193472,1,0,0,0,,,1
1564277095395905538,1,2,0,1,0,,0
1564177778273951745,1,0,0,0,,,0
1564176910435110913,1,1,0,0,,,1
1564150704520024066,1,2,0,0,,,0
1563903748870905856,1,1,0,0,,,1
1563818483774791680,1,1,0,0,,,1
1563652282000220160,1,2,1,0,,,1
1563652063820939266,1,2,1,0,,,1
1563496243266957314,1,2,0,1,0,,0
1563176084195389440,1,0,0,0,,,0
1563169274965143554,1,1,0,0,,,1
1563125466591965184,1,0,0,0,,,0
1562713615727472642,1,0,0,0,,,0
1562711622514536453,1,0,0,0,,,0
1562698717836484608,1,0,0,0,,,0
1562472967237664769,1,2,0,1,0,,1
1562276962239778816,1,2,0,1,0,,0
1562270606178930688,1,0,1,0,,,1
1561838217657294851,1,0,1,0,,,0
1561837500137619456,1,2,0,1,0,,0
1561433041788055552,1,0,0,0,,,0
1561393353455181825,1,1,0,0,,,1
1561325447358693376,1,1,0,0,,,1
1560999077529079809,1,2,0,1,0,,0
1560981435896500224,1,0,0,0,,,0
1560706568861229056,1,0,0,0,,,0
1560647471034159105,1,1,0,0,,,1
1560264174688538624,1,2,0,1,0,,0
1560139319632809985,1,2,0,1,1,1,0
1559916373081718784,1,0,0,0,,,0
1559837870860382209,1,1,0,0,,,1
1559803460937461760,1,0,0,0,,,0
1559792397101551616,1,0,0,0,,,0
1559789638835138560,1,2,0,1,0,,0
1559609700781522945,1,2,0,1,1,1,0
1559605760996384768,1,2,0,1,1,1,0
1559492453400461313,1,0,0,0,,,0
1559468427114610689,1,0,0,0,,,0
1559435367178448896,1,0,0,0,,,0
1559225776658350080,1,2,0,1,0,,0
1559193496497561601,1,2,1,0,,,0
1559189988360605696,1,2,0,1,1,3,0
1559176424841420800,1,1,1,0,,,1
1559146866519855104,1,2,0,1,0,,1
1559139960380264451,1,2,0,1,0,,0
1559062637048221696,1,2,0,1,1,2,0
1558974415098216449,1,0,0,0,,,0
1558942445739671557,1,1,1,0,,,1
1558905697944961028,1,2,0,1,1,2,0
1558854188263931905,1,2,0,1,1,1,0
1558834745156390913,1,1,0,0,,,1
1558830893321834498,1,1,0,0,,,0
1558817432080289793,1,1,0,0,,,1
1558801003004436481,1,1,0,0,,,1
1558785090603597824,1,1,1,0,,,1
1558719804101443584,1,0,0,0,,,0
1558703177943375872,1,2,0,1,1,1,0
1558646120993021952,1,1,0,0,,,1
1558631690586963968,1,2,1,0,,,0
1558522900650639362,1,2,1,0,,,0
1558493523829293058,1,2,0,1,1,1,0
1558383141701697536,1,2,0,1,1,1,0
1558262196362104836,1,0,1,0,,,0
1558127591780786176,1,0,1,0,,,0
1558102225700155393,1,0,1,0,,,0
1558082954928209924,1,2,0,1,0,,0
1558043883325587456,1,2,0,1,0,,0
1557760288816263168,1,1,1,0,,,0
1557749053651165184,1,2,0,1,0,,0
1557739221909090307,1,0,1,0,,,0
1557720575295901696,1,1,0,0,,,0
1557703809832747008,1,1,0,0,,,1
1557699745170149378,1,0,0,0,,,0
1557696959594758144,1,2,0,1,0,,0
1557660016156774400,1,2,1,0,,,0
1557542719488028672,1,2,0,1,1,1,0
1557439281953652736,1,2,0,1,1,2,0
1557384236939653120,1,1,0,0,,,1
1557369464844234754,1,1,0,0,,,1
1557366417351028737,1,1,0,0,,,1
1557329112825565186,1,1,0,0,,,1
1557298395353534464,1,1,0,0,,,1
1557291010614370304,1,2,0,1,1,2,0
1557284614753947654,1,2,0,1,1,2,1
1557268662159310848,1,2,0,1,1,2,0
1557262869187936256,1,1,0,0,,,1
1557197269585108992,1,2,0,1,1,2,0
1557180469741232128,1,2,0,1,1,2,0
1557119092179582984,1,2,0,1,1,2,0
1557051650124423168,1,0,0,0,,,0
1557000411378499584,1,2,0,1,1,2,0
1556987986822238212,1,2,0,1,1,1,0
1556951776200237057,1,0,0,0,,,0
1556885938277842944,1,0,1,0,,,0
1556880759729766402,1,0,0,0,,,1
1556875385102512129,0,,,,,,
1556848014853308418,1,2,0,1,1,2,0
1556680542565076992,1,2,0,1,1,2,0
1556675384879779840,1,2,0,1,1,3,0
1556673817707433984,1,2,0,1,1,2,0
1556671279184244736,1,1,0,0,,,1
1556668786803372032,1,2,1,0,,,0
1556627865419952128,1,2,0,1,0,,0
1556611351111299072,1,1,0,0,,,1
1556603955979112449,1,0,0,0,,,0
1556553197128679425,1,2,0,1,1,2,0
1556474832547885056,1,2,0,1,1,1,0
1556471361065074688,1,1,0,0,,,1
1556348076771934208,1,0,0,0,,,0
1556324238428377088,1,0,0,0,,,0
1556204254008078336,1,0,0,0,,,0
1556183184978886662,1,0,1,0,,,0
1556099938320551936,1,2,0,1,0,,0
1555961078990786560,1,0,1,0,,,0
1555959828413317122,1,0,1,0,,,0
1555904753431101441,1,0,1,0,,,1
1555807248395677696,1,0,1,0,,,0
1555774321104424965,1,0,1,0,,,0
1555772295561576448,1,0,0,0,,,1
1555741539820716032,1,0,1,0,,,0
1555588439722332162,1,1,0,0,,,1
1555587319197061123,1,2,0,1,1,2,0
1555578065513742337,1,2,0,1,1,2,0
1555575780414873600,1,0,0,0,,,0
1555557698292547584,1,2,0,1,1,1,0
1555556494896398336,1,2,0,1,1,2,0
1555555486191472641,1,2,1,0,,,0
1555549757115961344,1,0,0,0,,,0
1555514518260060161,1,0,0,0,,,0
1555513685719875590,1,2,0,1,1,2,1
1555508205077381124,1,2,0,1,1,2,0
1555454072379039745,1,0,0,0,,,1
1555446220616876032,1,0,1,0,,,0
1555443240031391744,1,0,0,0,,,1
1555440549988945920,1,2,0,1,1,1,0
1555437373713817600,1,2,0,1,1,1,0
1555427789314355200,1,1,1,0,,,0
1555408990863085569,1,0,0,0,,,1
1555406568065077248,1,0,0,0,,,1
1555345761562656769,1,0,0,0,,,0
1555315601240952832,1,1,1,0,,,1
1555258728361910280,1,1,0,0,,,1
1555199927667785728,1,2,0,1,1,2,0
1555198298839187456,1,0,1,0,,,1
1555188209721933824,1,0,1,0,,,0
1555187695202500610,1,0,1,0,,,1
1555183954676051970,1,0,1,0,,,0
1555174470222249986,1,0,1,0,,,1
1555140105266147330,1,0,0,1,1,3,0
1555118953156182017,1,2,0,1,1,2,0
1554846927409250307,1,2,0,1,1,2,1
1554846574064422919,1,2,0,1,1,2,1
1554846250230550531,1,2,0,1,1,2,1
1554840434693767169,1,1,0,1,1,2,1
1554793491133214721,1,0,0,0,,,0
1554642661180846080,1,0,1,0,,,0
1554642279562100737,1,2,0,1,0,,0
1554451754233708544,1,0,0,0,,,0
1554435823323729920,1,0,1,0,,,0
1554329172096749568,1,2,0,1,0,,0
1554153351092346881,1,0,1,0,,,0
1554108898768199683,1,0,0,0,,,0
1554001357920935938,1,2,0,1,1,1,0
1553985802497302528,1,1,0,0,,,1
1553981482934226945,1,1,0,0,,,1
1553978905740320768,1,0,1,0,,,0
1553803809679450113,1,2,0,1,0,,0
1553714719395291139,1,0,1,0,,,0
1553642054835613701,1,1,0,0,,,1
1553410903504171009,1,0,1,0,,,0
1553367349247750145,1,0,0,0,,,0
1553337963224133632,1,0,0,0,,,0
1552680231592685568,1,0,0,0,,,0
1552580758782431233,1,1,0,0,,,0
1552483204292288512,1,1,0,0,,,0
1552477131615059970,1,0,1,0,,,0
1552460224837320705,1,0,1,0,,,0
1552317690836307969,1,1,1,0,,,0
1552317517439578113,1,2,0,1,1,2,0
1552310461311643648,1,1,1,0,,,0
1552298920944218113,1,2,0,1,1,2,0
1552232116284403712,1,0,1,0,,,0
1552219304552275968,1,1,1,0,,,0
1552173958975430656,1,1,0,0,,,1
1552169449939439616,1,1,0,0,,,1
1552141781948542977,1,2,0,1,1,2,0
1609417511321341954,1,0,0,0,,,0
1592373806093709315,1,0,0,0,,,0
1590342924474417152,1,0,0,0,,,0
1590102665950003200,1,0,1,0,,,0
1589938972389933056,1,0,0,0,,,0
1589647284324954112,1,0,0,0,,,0
1588933488216256513,1,0,0,0,,,0
1588736366128824320,1,0,0,0,,,0
1588488596000055297,1,0,0,0,,,0
1588406211648503808,1,0,0,0,,,0
1586393816701235202,1,0,0,0,,,0
1586261118707990528,1,0,0,0,,,0
1586015578677907456,1,1,0,0,,,0
1585881299998253056,1,0,0,0,,,0
1585711067539202048,1,0,0,0,,,0
1585218427668795392,1,1,0,0,,,0
